127.0.0.1 - - [17/Aug/2018:03:09:15 +0000] "GET /2018/08/17/hello-world/ HTTP/1.1" 200 19541 "http://ejfwebdev.local/2018/08/17/hello-world/" "WordPress/4.9.8; http://ejfwebdev.local"
127.0.0.1 - - [17/Aug/2018:03:09:19 +0000] "POST /wp-cron.php?doing_wp_cron=1534475358.5195050239562988281250 HTTP/1.1" 499 0 "http://ejfwebdev.local/wp-cron.php?doing_wp_cron=1534475358.5195050239562988281250" "WordPress/4.9.8; http://ejfwebdev.local"
127.0.0.1 - - [17/Aug/2018:03:10:29 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,jquery-ui-core,thickbox,plugin-install,underscore,wp-util,wp-a11y,updates,svg-painter,heartbeat,wp-&load%5B%5D=auth-check&ver=4.9.8 HTTP/1.0" 200 34385 "http://ejfwebdev.local/wp-admin/plugin-install.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:10:36 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 86566 "http://ejfwebdev.local/wp-admin/plugin-install.php?s=all+in+one+&tab=search&type=term" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:10:44 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 276 "http://ejfwebdev.local/wp-admin/plugin-install.php?s=all+in+one+&tab=search&type=term" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:10:48 +0000] "GET /wp-admin/plugins.php?_wpnonce=6c2f23d2f6&action=activate&plugin=all-in-one-wp-migration/all-in-one-wp-migration.php HTTP/1.0" 302 0 "http://ejfwebdev.local/wp-admin/plugin-install.php?s=all+in+one+&tab=search&type=term" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:10:49 +0000] "GET /wp-admin/plugins.php?activate=true&plugin_status=all&paged=1&s= HTTP/1.0" 200 41342 "http://ejfwebdev.local/wp-admin/plugin-install.php?s=all+in+one+&tab=search&type=term" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:10:49 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,underscore,wp-util,wp-a11y,updates,jquery-ui-core,thickbox,plugin-install,svg-painter,heartbeat,wp-&load%5B%5D=auth-check&ver=4.9.8 HTTP/1.0" 200 34441 "http://ejfwebdev.local/wp-admin/plugins.php?activate=true&plugin_status=all&paged=1&s=" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:10:57 +0000] "GET /wp-admin/admin.php?page=ai1wm_import HTTP/1.0" 200 33806 "http://ejfwebdev.local/wp-admin/plugins.php?plugin_status=all&paged=1&s" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:10:57 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,svg-painter&ver=4.9.8 HTTP/1.0" 200 9998 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:10:57 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons&ver=4.9.8 HTTP/1.0" 200 95603 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:21 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:22 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:24 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:25 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:26 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:28 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:29 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:30 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:32 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:33 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:34 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:36 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:37 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:38 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:39 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:40 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:42 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:43 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:45 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:46 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:47 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:48 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:50 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:51 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:53 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:55 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:57 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:11:59 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:12:00 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:12:01 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:12:03 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:12:05 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:12:06 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:12:09 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:12:10 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:12:11 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:12:12 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:12:13 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:12:14 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:12:16 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:12:18 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:12:20 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:12:22 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:12:24 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:12:25 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:12:26 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:12:28 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
127.0.0.1 - - [17/Aug/2018:03:12:30 +0000] "POST /wp-admin/admin-ajax.php?action=ai1wm_import HTTP/1.0" 200 13 "http://ejfwebdev.local/wp-admin/admin.php?page=ai1wm_import" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:61.0) Gecko/20100101 Firefox/61.0"
